policyID,statecode,county,Insu_Amount,Claimed,Allignment,Policy Join Date,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
617453,FL,MIAMI DADE COUNTY,2000000,2606,Type-9,2/28/2011,25.769861,-80.387109,Residential,Wood,1,
370522,FL,MIAMI DADE COUNTY,1000000,1654,Type-10,10/14/2020,25.772573,-80.419128,Commercial,Reinforced Masonry,1,
971042,FL,MIAMI DADE COUNTY,2000000,8121,Type-9,12/20/2011,25.776459,-80.400932,Residential,Masonry,3,
348308,FL,MIAMI DADE COUNTY,1000000,7622,Type-10,1/14/2012,25.71377,-80.4122,Commercial,Reinforced Masonry,1,
474230,FL,MIAMI DADE COUNTY,2000000,2417,Type-9,5/31/2017,25.68946,-80.39178,Commercial,Reinforced Masonry,3,
285280,FL,MIAMI DADE COUNTY,1000000,1068,Type-10,12/8/2012,25.70144,-80.39793,Residential,Masonry,1,
602288,FL,MIAMI DADE COUNTY,2000000,8927,Type-9,1/11/2010,25.699762,-80.422333,Residential,Wood,1,
908214,FL,MIAMI DADE COUNTY,1000000,4346,Type-10,5/28/2012,25.699762,-80.422333,Commercial,Reinforced Masonry,1,
899201,FL,MIAMI DADE COUNTY,2000000,5658,Type-9,12/28/2015,25.699762,-80.422333,Residential,Masonry,1,
948270,FL,MIAMI DADE COUNTY,1000000,7403,Type-10,1/10/2010,25.699762,-80.422333,Residential,Wood,1,
228191,FL,MIAMI DADE COUNTY,2000000,2399,Type-9,5/17/2011,25.700785,-80.382133,Residential,Masonry,1,
225485,FL,MIAMI DADE COUNTY,1000000,9350,Type-10,8/4/2016,25.713198,-80.406349,Residential,Masonry,1,
604410,FL,MIAMI DADE COUNTY,2000000,8061,Type-9,2/27/2012,25.713198,-80.406349,Commercial,Reinforced Masonry,1,
924834,FL,MIAMI DADE COUNTY,1000000,6576,Type-10,6/11/2018,25.692039,-80.424736,Residential,Masonry,1,
466322,FL,MIAMI DADE COUNTY,2000000,7843,Type-9,2/20/2019,25.692039,-80.424736,Residential,Wood,1,
661793,FL,MIAMI DADE COUNTY,1000000,9446,Type-10,7/24/2017,25.692039,-80.424736,Residential,Wood,1,
239622,FL,MIAMI DADE COUNTY,2000000,8341,Type-9,9/24/2013,25.692039,-80.424736,Residential,Wood,1,
853518,FL,MIAMI DADE COUNTY,1000000,7512,Type-10,10/5/2013,25.692039,-80.424736,Residential,Wood,1,
345226,FL,MIAMI DADE COUNTY,2000000,9569,Type-9,6/17/2013,25.700304,-80.405441,Commercial,Steel Frame,1,
869303,FL,MIAMI DADE COUNTY,1000000,9082,Type-10,6/10/2014,25.700304,-80.405441,Residential,Wood,1,
898089,FL,MIAMI DADE COUNTY,2000000,3021,Type-9,2/12/2012,25.700304,-80.405441,Residential,Wood,1,
767732,FL,MIAMI DADE COUNTY,1000000,4009,Type-10,9/27/2010,25.700304,-80.405441,Residential,Masonry,1,
342380,FL,MIAMI DADE COUNTY,2000000,3997,Type-9,10/22/2010,25.696049,-80.406296,Commercial,Reinforced Masonry,1,
963814,FL,MIAMI DADE COUNTY,1000000,9548,Type-10,2/28/2010,25.696049,-80.406296,Residential,Masonry,1,
439146,FL,MIAMI DADE COUNTY,2000000,9072,Type-9,10/11/2018,25.696049,-80.406296,Residential,Masonry,1,
604860,FL,MIAMI DADE COUNTY,1000000,4300,Type-10,4/16/2010,25.696049,-80.406296,Residential,Masonry,1,
164506,FL,MIAMI DADE COUNTY,2000000,4153,Type-9,3/8/2016,25.68927,-80.38522,Residential,Masonry,1,
355076,FL,MIAMI DADE COUNTY,1000000,9425,Type-10,12/22/2019,25.68927,-80.38522,Residential,Wood,1,
329185,FL,MIAMI DADE COUNTY,2000000,1118,Type-9,8/14/2018,25.688778,-80.386604,Commercial,Reinforced Concrete,1,
186310,FL,MIAMI DADE COUNTY,1000000,8089,Type-10,5/15/2010,25.690323,-80.386772,Residential,Masonry,1,
982276,FL,MIAMI DADE COUNTY,2000000,9581,Type-9,4/12/2014,25.68808,-80.41974,Commercial,Reinforced Masonry,1,
871678,FL,MIAMI DADE COUNTY,1000000,1720,Type-10,7/30/2017,25.70577,-80.420868,Residential,Masonry,1,
107358,FL,MIAMI DADE COUNTY,2000000,2981,Type-9,10/27/2019,25.687829,-80.392595,Residential,Masonry,1,
750637,FL,MIAMI DADE COUNTY,1000000,5808,Type-10,2/4/2013,25.697399,-80.382156,Residential,Masonry,1,
299085,FL,MIAMI DADE COUNTY,2000000,6744,Type-9,11/19/2020,25.69561,-80.38142,Residential,Masonry,1,
472131,FL,MIAMI DADE COUNTY,1000000,1562,Type-10,9/1/2012,25.68883,-80.40108,Residential,Masonry,1,
755940,FL,MIAMI DADE COUNTY,2000000,4637,Type-9,2/14/2016,25.6927,-80.42681,Residential,Wood,1,
423084,FL,MIAMI DADE COUNTY,1000000,9144,Type-10,9/1/2012,25.6927,-80.42681,Residential,Wood,1,
349203,FL,MIAMI DADE COUNTY,2000000,6692,Type-9,7/10/2015,25.6927,-80.42681,Residential,Wood,1,
956136,FL,MIAMI DADE COUNTY,1000000,9739,Type-10,1/27/2014,25.6927,-80.42681,Residential,Wood,1,
844106,FL,MIAMI DADE COUNTY,2000000,9189,Type-9,3/23/2011,25.692343,-80.401817,Residential,Masonry,1,
272474,FL,MIAMI DADE COUNTY,1000000,8008,Type-10,9/9/2013,25.692343,-80.401817,Residential,Wood,1,
145730,FL,MIAMI DADE COUNTY,2000000,4046,Type-9,8/20/2011,25.692343,-80.401817,Residential,Wood,1,
929961,FL,MIAMI DADE COUNTY,1000000,4403,Type-10,4/19/2010,25.712036,-80.408882,Residential,Wood,1,
851865,FL,MIAMI DADE COUNTY,2000000,7029,Type-9,8/18/2014,25.71369,-80.41544,Commercial,Reinforced Masonry,1,
623427,FL,MIAMI DADE COUNTY,1000000,2623,Type-10,11/28/2017,25.706896,-80.428856,Residential,Wood,1,
765080,FL,MIAMI DADE COUNTY,2000000,9638,Type-9,7/26/2010,25.7679,-80.38797,Residential,Masonry,1,
364035,FL,MIAMI DADE COUNTY,1000000,5018,Type-10,12/25/2010,25.773232,-80.40905,Commercial,Reinforced Masonry,3,
761040,FL,MIAMI DADE COUNTY,2000000,1407,Type-9,7/31/2017,25.7679,-80.38797,Commercial,Reinforced Masonry,1,
656374,FL,MIAMI DADE COUNTY,1000000,5820,Type-10,9/8/2019,25.7679,-80.38797,Residential,Masonry,1,
938568,FL,MIAMI DADE COUNTY,2000000,1829,Type-9,4/10/2010,25.7679,-80.38797,Residential,Masonry,1,
343060,FL,MIAMI DADE COUNTY,1000000,6306,Type-10,6/18/2014,25.7679,-80.38797,Residential,Masonry,1,
715251,FL,MIAMI DADE COUNTY,2000000,2251,Type-9,11/17/2016,25.76105,-80.434295,Residential,Masonry,3,
633692,FL,MIAMI DADE COUNTY,1000000,3049,Type-10,12/27/2019,25.760876,-80.410901,Residential,Masonry,1,
680241,FL,MIAMI DADE COUNTY,2000000,8725,Type-9,2/18/2012,25.7588,-80.4072,Residential,Wood,3,
588262,FL,MIAMI DADE COUNTY,1000000,8825,Type-10,5/23/2013,25.75962,-80.39569,Residential,Masonry,1,
272619,FL,MIAMI DADE COUNTY,2000000,5989,Type-9,8/10/2016,25.75962,-80.39569,Residential,Wood,1,
335359,FL,MIAMI DADE COUNTY,1000000,6380,Type-10,5/29/2012,25.76027,-80.39528,Residential,Masonry,1,
408320,FL,MIAMI DADE COUNTY,2000000,8536,Type-9,11/24/2017,25.717394,-80.455368,Commercial,Reinforced Masonry,1,
730743,FL,MIAMI DADE COUNTY,1000000,9225,Type-10,9/5/2018,25.714993,-80.434448,Residential,Masonry,1,
511905,FL,MIAMI DADE COUNTY,2000000,1814,Type-9,6/16/2011,25.714993,-80.434448,Commercial,Reinforced Masonry,1,
152693,FL,MIAMI DADE COUNTY,1000000,8953,Type-10,2/5/2011,25.714993,-80.434448,Residential,Masonry,1,
989905,FL,MIAMI DADE COUNTY,2000000,1797,Type-9,10/9/2014,25.714993,-80.434448,Residential,Masonry,1,
912734,FL,MIAMI DADE COUNTY,1000000,3956,Type-10,2/3/2019,25.714993,-80.434448,Residential,Masonry,1,
173123,FL,MIAMI DADE COUNTY,2000000,5050,Type-9,9/23/2013,25.714993,-80.434448,Residential,Wood,1,
115582,FL,MIAMI DADE COUNTY,1000000,2188,Type-10,1/3/2016,25.714993,-80.434448,Residential,Wood,1,
313568,FL,MIAMI DADE COUNTY,2000000,9610,Type-9,3/3/2012,25.714993,-80.434448,Residential,Wood,1,
753182,FL,MIAMI DADE COUNTY,1000000,7477,Type-10,8/26/2018,25.720669,-80.448509,Commercial,Reinforced Masonry,3,
806332,FL,MIAMI DADE COUNTY,2000000,4425,Type-9,1/21/2020,25.744682,-80.439247,Commercial,Reinforced Masonry,3,
429164,FL,MIAMI DADE COUNTY,1000000,3755,Type-10,6/3/2014,25.713305,-80.449249,Residential,Wood,3,
169395,FL,MIAMI DADE COUNTY,2000000,7787,Type-9,8/12/2011,25.68239,-80.41549,Commercial,Reinforced Concrete,1,
571236,FL,MIAMI DADE COUNTY,1000000,5592,Type-10,4/19/2017,25.68369,-80.39916,Commercial,Reinforced Masonry,1,
414565,FL,MIAMI DADE COUNTY,2000000,3364,Type-9,10/25/2014,25.683817,-80.393044,Commercial,Reinforced Concrete,1,
529640,FL,MIAMI DADE COUNTY,1000000,8031,Type-10,8/4/2018,25.660131,-80.38353,Residential,Masonry,1,
492737,FL,MIAMI DADE COUNTY,2000000,8272,Type-9,8/22/2012,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
147893,FL,MIAMI DADE COUNTY,1000000,4431,Type-10,1/23/2016,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
926084,FL,MIAMI DADE COUNTY,2000000,6810,Type-9,9/29/2019,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
178469,FL,MIAMI DADE COUNTY,1000000,3737,Type-10,12/29/2014,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
402948,FL,MIAMI DADE COUNTY,2000000,9387,Type-9,2/4/2019,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
610803,FL,MIAMI DADE COUNTY,1000000,9533,Type-10,9/5/2013,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
349352,FL,MIAMI DADE COUNTY,2000000,4574,Type-9,9/17/2018,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
723695,FL,MIAMI DADE COUNTY,1000000,8722,Type-10,5/3/2013,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
774194,FL,MIAMI DADE COUNTY,2000000,6665,Type-9,2/26/2018,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
771673,FL,MIAMI DADE COUNTY,1000000,9852,Type-10,7/6/2013,25.683378,-80.424133,Commercial,Reinforced Masonry,3,
182841,FL,MIAMI DADE COUNTY,2000000,5669,Type-9,4/10/2012,25.67007,-80.41381,Residential,Wood,1,
333480,FL,MIAMI DADE COUNTY,1000000,1527,Type-10,5/4/2016,25.659994,-80.424004,Residential,Wood,1,
334195,FL,MIAMI DADE COUNTY,2000000,2275,Type-9,2/26/2010,25.659994,-80.424004,Residential,Wood,1,
817776,FL,MIAMI DADE COUNTY,1000000,5875,Type-10,2/21/2015,25.659994,-80.424004,Commercial,Reinforced Masonry,1,
961345,FL,MIAMI DADE COUNTY,2000000,3644,Type-9,9/2/2015,25.659994,-80.424004,Residential,Wood,1,
168602,FL,MIAMI DADE COUNTY,1000000,5938,Type-10,9/29/2020,25.66232,-80.42253,Commercial,Reinforced Masonry,1,
889809,FL,MIAMI DADE COUNTY,2000000,3524,Type-9,3/1/2019,25.648174,-80.428528,Commercial,Reinforced Masonry,3,
579556,FL,MIAMI DADE COUNTY,1000000,7200,Type-10,8/4/2011,25.685745,-80.400551,Commercial,Reinforced Concrete,3,
710001,FL,MIAMI DADE COUNTY,2000000,9422,Type-9,12/13/2018,25.627203,-80.386604,Commercial,Reinforced Concrete,3,
744147,FL,MIAMI DADE COUNTY,1000000,8175,Type-10,3/6/2013,25.666603,-80.400047,Residential,Masonry,1,
495320,FL,MIAMI DADE COUNTY,2000000,7998,Type-9,3/13/2019,25.666603,-80.400047,Residential,Wood,1,
801145,FL,MIAMI DADE COUNTY,1000000,9821,Type-10,5/27/2014,25.678865,-80.410637,Residential,Masonry,1,
319099,FL,MIAMI DADE COUNTY,2000000,4988,Type-9,3/18/2013,25.678865,-80.410637,Residential,Masonry,1,
859289,FL,MIAMI DADE COUNTY,1000000,5356,Type-10,11/18/2020,25.678865,-80.410637,Residential,Masonry,1,
851763,FL,MIAMI DADE COUNTY,2000000,5123,Type-9,11/22/2017,25.678865,-80.410637,Residential,Masonry,1,
643681,FL,MIAMI DADE COUNTY,1000000,7531,Type-10,12/10/2011,25.678865,-80.410637,Residential,Masonry,1,
414074,FL,MIAMI DADE COUNTY,2000000,7034,Type-9,9/9/2014,25.678865,-80.410637,Residential,Masonry,1,
750330,FL,MIAMI DADE COUNTY,1000000,2111,Type-10,7/17/2014,25.678865,-80.410637,Residential,Wood,1,
790552,FL,MIAMI DADE COUNTY,2000000,3557,Type-9,3/16/2013,25.678865,-80.410637,Residential,Wood,1,
622791,FL,MIAMI DADE COUNTY,1000000,3339,Type-10,3/5/2015,25.678865,-80.410637,Residential,Wood,1,
480829,FL,MIAMI DADE COUNTY,2000000,6329,Type-9,11/27/2015,25.677137,-80.429657,Commercial,Reinforced Concrete,1,
628959,FL,MIAMI DADE COUNTY,1000000,7846,Type-10,6/29/2019,25.677137,-80.429657,Residential,Wood,1,
423675,FL,MIAMI DADE COUNTY,2000000,9538,Type-9,8/27/2018,25.669819,-80.391914,Residential,Masonry,3,
512161,FL,MIAMI DADE COUNTY,1000000,7796,Type-10,1/8/2017,25.669819,-80.391914,Residential,Masonry,3,
120614,FL,MIAMI DADE COUNTY,2000000,5134,Type-9,8/9/2020,25.669819,-80.391914,Residential,Masonry,3,
750726,FL,MIAMI DADE COUNTY,1000000,5157,Type-10,9/2/2018,25.669819,-80.391914,Residential,Masonry,3,
428525,FL,MIAMI DADE COUNTY,2000000,2619,Type-9,7/25/2011,25.669819,-80.391914,Residential,Masonry,3,
340030,FL,MIAMI DADE COUNTY,1000000,5415,Type-10,12/7/2010,25.629333,-80.39592,Commercial,Reinforced Masonry,3,
149723,FL,MIAMI DADE COUNTY,2000000,2770,Type-9,2/24/2010,25.6295,-80.42981,Residential,Wood,1,
227082,FL,MIAMI DADE COUNTY,1000000,7583,Type-10,12/9/2017,25.656258,-80.414406,Residential,Masonry,3,
183391,FL,MIAMI DADE COUNTY,2000000,1321,Type-9,8/11/2020,25.68586,-80.38505,Residential,Masonry,1,
601289,FL,MIAMI DADE COUNTY,1000000,5723,Type-10,4/30/2013,25.686005,-80.392502,Residential,Masonry,1,
200593,FL,MIAMI DADE COUNTY,2000000,6931,Type-9,10/7/2016,25.685158,-80.419342,Residential,Masonry,1,
746698,FL,MIAMI DADE COUNTY,1000000,9184,Type-10,3/25/2018,25.649693,-80.422386,Commercial,Reinforced Masonry,1,
830276,FL,MIAMI DADE COUNTY,2000000,1306,Type-9,3/31/2019,25.649376,-80.430443,Residential,Masonry,1,
404303,FL,MIAMI DADE COUNTY,1000000,5687,Type-10,7/28/2017,25.647247,-80.429466,Residential,Masonry,1,
848341,FL,MIAMI DADE COUNTY,2000000,8876,Type-9,10/13/2012,25.649376,-80.430443,Residential,Masonry,1,
631570,FL,MIAMI DADE COUNTY,1000000,1942,Type-10,8/6/2019,25.648176,-80.415688,Residential,Masonry,1,
464418,FL,MIAMI DADE COUNTY,2000000,4350,Type-9,10/20/2017,25.647247,-80.429466,Residential,Masonry,1,
823195,FL,MIAMI DADE COUNTY,1000000,8930,Type-10,5/18/2015,25.649376,-80.430443,Residential,Masonry,1,
987002,FL,MIAMI DADE COUNTY,2000000,6379,Type-9,12/7/2015,25.647085,-80.428909,Residential,Masonry,1,
685218,FL,MIAMI DADE COUNTY,1000000,4554,Type-10,6/29/2016,25.647247,-80.429466,Residential,Wood,1,
657424,FL,MIAMI DADE COUNTY,2000000,8012,Type-9,3/15/2020,25.648176,-80.415688,Residential,Wood,1,
559977,FL,MIAMI DADE COUNTY,1000000,2029,Type-10,12/17/2016,25.648176,-80.415688,Residential,Wood,1,
817729,FL,MIAMI DADE COUNTY,2000000,3130,Type-9,10/6/2018,25.648176,-80.415688,Residential,Wood,1,
414157,FL,MIAMI DADE COUNTY,1000000,3520,Type-10,12/27/2013,25.648176,-80.415688,Residential,Wood,1,
794506,FL,MIAMI DADE COUNTY,2000000,9184,Type-9,2/27/2020,25.647783,-80.418633,Residential,Wood,1,
367985,FL,MIAMI DADE COUNTY,1000000,4129,Type-10,5/13/2016,25.667158,-80.403229,Residential,Wood,1,
544250,FL,MIAMI DADE COUNTY,2000000,3388,Type-9,11/6/2018,25.667158,-80.403229,Residential,Wood,1,
884497,FL,MIAMI DADE COUNTY,1000000,1043,Type-10,11/27/2011,25.65611,-80.42006,Residential,Masonry,3,
340737,FL,MIAMI DADE COUNTY,2000000,4343,Type-9,2/21/2015,25.65611,-80.42006,Residential,Wood,3,
444910,FL,MIAMI DADE COUNTY,1000000,5075,Type-10,4/7/2013,25.65611,-80.42006,Residential,Wood,3,
840375,FL,MIAMI DADE COUNTY,2000000,1082,Type-9,7/29/2015,25.65611,-80.42006,Commercial,Reinforced Masonry,3,
586203,FL,MIAMI DADE COUNTY,1000000,9920,Type-10,11/10/2013,25.65611,-80.42006,Residential,Masonry,3,
462879,FL,MIAMI DADE COUNTY,2000000,8194,Type-9,9/4/2012,25.670675,-80.392647,Residential,Wood,3,
997986,FL,MIAMI DADE COUNTY,1000000,6497,Type-10,8/27/2019,25.667986,-80.38398,Residential,Wood,1,
299979,FL,MIAMI DADE COUNTY,2000000,7256,Type-9,9/20/2010,25.6592,-80.4053,Residential,Wood,3,
934552,FL,MIAMI DADE COUNTY,1000000,1838,Type-10,7/21/2017,25.662708,-80.416161,Residential,Masonry,1,
982343,FL,MIAMI DADE COUNTY,2000000,7997,Type-9,11/29/2019,25.685246,-80.416512,Commercial,Reinforced Masonry,3,
246271,FL,MIAMI DADE COUNTY,1000000,2357,Type-10,1/22/2010,25.65627,-80.415787,Commercial,Reinforced Masonry,3,
282333,FL,MIAMI DADE COUNTY,2000000,4132,Type-9,6/15/2014,25.68515,-80.3865,Residential,Masonry,1,
622819,FL,MIAMI DADE COUNTY,1000000,2395,Type-10,11/27/2014,25.65323,-80.40042,Commercial,Reinforced Masonry,3,
593326,FL,MIAMI DADE COUNTY,2000000,8212,Type-9,9/29/2011,25.6498,-80.41326,Commercial,Reinforced Masonry,1,
457921,FL,MIAMI DADE COUNTY,1000000,1795,Type-10,7/8/2017,25.635515,-80.386841,Commercial,Reinforced Masonry,1,
105451,FL,MIAMI DADE COUNTY,2000000,4118,Type-9,4/17/2012,25.634989,-80.386841,Residential,Masonry,1,
721390,FL,MIAMI DADE COUNTY,1000000,9698,Type-10,12/5/2015,25.635,-80.38622,Commercial,Reinforced Masonry,1,
649354,FL,MIAMI DADE COUNTY,2000000,2294,Type-9,8/21/2011,25.63946,-80.38784,Commercial,Reinforced Masonry,1,
597576,FL,MIAMI DADE COUNTY,1000000,1705,Type-10,2/19/2010,25.636755,-80.382751,Residential,Wood,1,
715546,FL,MIAMI DADE COUNTY,2000000,6397,Type-9,9/3/2016,25.636755,-80.382751,Residential,Wood,1,
739226,FL,MIAMI DADE COUNTY,1000000,4079,Type-10,4/27/2012,25.636755,-80.382751,Residential,Wood,1,
551528,FL,MIAMI DADE COUNTY,2000000,6599,Type-9,8/17/2016,25.636755,-80.382751,Residential,Wood,1,
355524,FL,MIAMI DADE COUNTY,1000000,9438,Type-10,2/23/2017,25.64843,-80.411995,Residential,Masonry,1,
163779,FL,MIAMI DADE COUNTY,2000000,6904,Type-9,8/2/2020,25.685223,-80.422546,Residential,Wood,1,
681779,FL,MIAMI DADE COUNTY,1000000,5529,Type-10,5/14/2013,25.628538,-80.391487,Commercial,Reinforced Masonry,1,
204766,FL,MIAMI DADE COUNTY,2000000,3638,Type-9,2/1/2012,25.628538,-80.391487,Commercial,Reinforced Concrete,1,
967695,FL,MIAMI DADE COUNTY,1000000,3890,Type-10,6/27/2019,25.57321,-80.49859,Commercial,Reinforced Masonry,1,
369622,FL,MIAMI DADE COUNTY,2000000,5923,Type-9,3/16/2012,25.60322,-80.48301,Residential,Wood,1,
507799,FL,MIAMI DADE COUNTY,1000000,2218,Type-10,8/14/2019,25.61014,-80.47798,Residential,Masonry,1,
632060,FL,MIAMI DADE COUNTY,2000000,6462,Type-9,6/23/2020,25.57146,-80.46301,Residential,Masonry,1,
287491,FL,MIAMI DADE COUNTY,1000000,7513,Type-10,9/19/2018,25.592319,-80.429619,Residential,Masonry,1,
976225,FL,MIAMI DADE COUNTY,2000000,3246,Type-9,9/10/2012,25.610544,-80.47908,Residential,Wood,1,
388075,FL,MIAMI DADE COUNTY,1000000,3027,Type-10,5/7/2016,25.598,-80.4758,Residential,Masonry,4,
344166,FL,MIAMI DADE COUNTY,2000000,2681,Type-9,5/18/2013,25.598,-80.4758,Residential,Masonry,4,
946826,FL,MIAMI DADE COUNTY,1000000,5405,Type-10,12/5/2015,25.57486,-80.34102,Commercial,Reinforced Concrete,1,
458705,FL,MIAMI DADE COUNTY,2000000,7557,Type-9,5/11/2016,25.58238,-80.32257,Residential,Wood,1,
185527,FL,MIAMI DADE COUNTY,1000000,8597,Type-10,10/13/2013,25.570114,-80.35955,Commercial,Reinforced Concrete,1,
369081,FL,MIAMI DADE COUNTY,2000000,1717,Type-9,3/24/2016,25.570509,-80.328133,Commercial,Reinforced Concrete,1,
632799,FL,MIAMI DADE COUNTY,1000000,8539,Type-10,3/22/2016,25.570509,-80.328133,Commercial,Reinforced Masonry,1,
891112,FL,MIAMI DADE COUNTY,2000000,2088,Type-9,11/9/2014,25.570509,-80.328133,Residential,Wood,1,
120845,FL,MIAMI DADE COUNTY,1000000,2924,Type-10,1/15/2015,25.579224,-80.353104,Residential,Masonry,1,
637532,FL,MIAMI DADE COUNTY,2000000,3690,Type-9,7/9/2019,25.579224,-80.353104,Residential,Masonry,1,
210114,FL,MIAMI DADE COUNTY,1000000,5205,Type-10,7/3/2011,25.579224,-80.353104,Residential,Masonry,1,
521405,FL,MIAMI DADE COUNTY,2000000,3664,Type-9,12/18/2019,25.579224,-80.353104,Commercial,Reinforced Masonry,1,
875223,FL,MIAMI DADE COUNTY,1000000,1960,Type-10,8/17/2012,25.579224,-80.353104,Residential,Wood,1,
962513,FL,MIAMI DADE COUNTY,2000000,2185,Type-9,8/11/2010,25.579224,-80.353104,Residential,Wood,1,
784989,FL,MIAMI DADE COUNTY,1000000,9857,Type-10,7/30/2018,25.566078,-80.331497,Residential,Masonry,1,
766080,FL,MIAMI DADE COUNTY,2000000,3984,Type-9,2/8/2010,25.566078,-80.331497,Commercial,Reinforced Masonry,1,
834940,FL,MIAMI DADE COUNTY,1000000,2204,Type-10,1/27/2016,25.566078,-80.331497,Commercial,Reinforced Masonry,1,
208493,FL,MIAMI DADE COUNTY,2000000,2494,Type-9,5/19/2011,25.585016,-80.321831,Commercial,Reinforced Masonry,1,
479956,FL,MIAMI DADE COUNTY,1000000,6394,Type-10,2/18/2017,25.566078,-80.331497,Residential,Wood,1,
709649,FL,MIAMI DADE COUNTY,2000000,3013,Type-9,8/13/2020,25.571926,-80.347763,Residential,Masonry,3,
316115,FL,MIAMI DADE COUNTY,1000000,3427,Type-10,12/6/2014,25.571926,-80.347763,Residential,Masonry,3,
783324,FL,MIAMI DADE COUNTY,2000000,6268,Type-9,8/15/2013,25.571926,-80.347763,Residential,Masonry,3,
509108,FL,MIAMI DADE COUNTY,1000000,8641,Type-10,7/12/2017,25.571926,-80.347763,Residential,Masonry,3,
142264,FL,MIAMI DADE COUNTY,2000000,8992,Type-9,1/23/2020,25.571926,-80.347763,Commercial,Reinforced Masonry,3,
539916,FL,MIAMI DADE COUNTY,1000000,9691,Type-10,12/22/2013,25.571926,-80.347763,Residential,Masonry,3,
417102,FL,MIAMI DADE COUNTY,2000000,2556,Type-9,8/18/2010,25.571926,-80.347763,Residential,Masonry,3,
671580,FL,MIAMI DADE COUNTY,1000000,5465,Type-10,10/1/2013,25.571926,-80.347763,Residential,Wood,3,
638439,FL,MIAMI DADE COUNTY,2000000,7614,Type-9,12/23/2012,25.571926,-80.347763,Residential,Wood,3,
920285,FL,MIAMI DADE COUNTY,1000000,9362,Type-10,8/8/2016,25.571926,-80.347763,Residential,Wood,3,
675008,FL,MIAMI DADE COUNTY,2000000,5293,Type-9,9/24/2018,25.571926,-80.347763,Residential,Wood,3,
764407,FL,MIAMI DADE COUNTY,1000000,1677,Type-10,4/3/2014,25.58031,-80.33584,Residential,Wood,1,
368841,FL,MIAMI DADE COUNTY,2000000,1601,Type-9,8/14/2011,25.58031,-80.33584,Residential,Wood,1,
217348,FL,MIAMI DADE COUNTY,1000000,4343,Type-10,1/8/2011,25.58031,-80.33584,Residential,Wood,1,
570166,FL,MIAMI DADE COUNTY,2000000,6769,Type-9,2/22/2012,25.577349,-80.319077,Residential,Wood,1,
910493,FL,MIAMI DADE COUNTY,1000000,4533,Type-10,7/15/2013,25.577349,-80.319077,Residential,Wood,1,
611234,FL,MIAMI DADE COUNTY,2000000,5766,Type-9,10/16/2019,25.57061,-80.3734,Commercial,Reinforced Masonry,1,
490835,FL,MIAMI DADE COUNTY,1000000,9330,Type-10,9/8/2015,25.572109,-80.365288,Residential,Masonry,1,
912765,FL,MIAMI DADE COUNTY,2000000,5489,Type-9,2/18/2010,25.58108,-80.3271,Residential,Masonry,3,
371959,FL,MIAMI DADE COUNTY,1000000,7354,Type-10,11/21/2015,25.57086,-80.3673,Residential,Wood,1,
793859,FL,MIAMI DADE COUNTY,2000000,7964,Type-9,5/24/2013,25.5664,-80.33093,Residential,Masonry,1,
930998,FL,MIAMI DADE COUNTY,1000000,9366,Type-10,8/5/2018,25.5742,-80.3471,Residential,Wood,3,
983397,FL,MIAMI DADE COUNTY,2000000,8606,Type-9,8/2/2015,25.56757,-80.34601,Residential,Masonry,1,
914359,FL,MIAMI DADE COUNTY,1000000,8698,Type-10,5/18/2019,25.576229,-80.371582,Residential,Wood,1,
318153,FL,MIAMI DADE COUNTY,2000000,6503,Type-9,6/28/2010,25.57247,-80.37165,Commercial,Reinforced Masonry,1,
681744,FL,MIAMI DADE COUNTY,1000000,7713,Type-10,5/23/2015,25.57163,-80.3199,Commercial,Reinforced Concrete,1,
324850,FL,MIAMI DADE COUNTY,2000000,7259,Type-9,6/10/2020,25.55913,-80.333405,Commercial,Reinforced Concrete,3,
748395,FL,MIAMI DADE COUNTY,1000000,8664,Type-10,7/3/2018,25.564155,-80.33866,Residential,Wood,3,
493843,FL,MIAMI DADE COUNTY,2000000,7851,Type-9,5/16/2013,25.55834,-80.34427,Residential,Masonry,1,
897411,FL,MIAMI DADE COUNTY,1000000,7985,Type-10,9/23/2012,25.694269,-80.445427,Residential,Wood,1,
548725,FL,MIAMI DADE COUNTY,2000000,6212,Type-9,2/25/2018,25.698807,-80.447472,Commercial,Reinforced Masonry,1,
761247,FL,MIAMI DADE COUNTY,1000000,2185,Type-10,6/21/2015,25.692621,-80.443581,Commercial,Reinforced Masonry,1,
130340,FL,MIAMI DADE COUNTY,2000000,9588,Type-9,12/17/2011,25.692621,-80.443581,Residential,Wood,1,
